customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5020-LOK36,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,73.61,892.14,No
5650-NFA32,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.33,2003.77,No
1829-NBZ41,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.55,331.94,Yes
6501-IDG37,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.34,814.38,No
3911-XZJ85,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),67.48,2022.64,Yes
2977-FWA23,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.08,704.72,Yes
7317-OVK87,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.71,3054.15,Yes
5107-WAX26,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,72.19,1298.9,Yes
3205-TXG93,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.39,4067.98,Yes
2196-AWV86,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.77,3812.88,No
4832-SRK99,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,63.42,1588.51,Yes
8481-YUH20,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),76.54,1838.13,No
5874-SJV83,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,102.64,6361.1,No
2651-GGW14,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.66,995.25,Yes
8026-HMY55,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.56,260.22,No
8636-BWG96,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,81.99,3764.76,No
7932-HYP37,Male,1,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,81.69,1149.94,No
9346-ZAH63,Female,0,No,No,53,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.99,4825.12,No
2052-JST83,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.51,6631.31,Yes
4264-DHK56,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),54.14,655.3,No
9139-WRO72,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.07,4212.51,Yes
5143-KKX74,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),77.13,1542.8,No
2737-YRU51,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.56,492.34,Yes
2223-YLG68,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.69,1946.61,No
9611-RZS31,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.07,1240.31,No
5579-DAW49,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.01,474.37,Yes
4968-FKO16,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),87.09,3216.88,No
8602-OTT74,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.21,4923.6,No
3720-OLT20,Female,1,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.71,477.19,No
4366-DCK43,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.99,1324.62,No
5003-XYL35,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.7,619.67,No
6189-REM77,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.14,936.14,No
3808-QQA53,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.31,1845.95,No
3154-LFI99,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.38,2312.89,No
6980-ZGP69,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,72.15,2668.23,No
4646-EUX42,Female,1,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),73.23,1394.06,No
9702-IIE68,Female,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.71,706.18,Yes
9077-WJV94,Male,0,Yes,Yes,3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.47,204.74,Yes
1662-IXM53,Female,1,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.22,42.5,Yes
5783-VUK85,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,71.51,4577.04,No
7852-YXS33,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),78.3,556.63,No
9138-CLL70,Male,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.24,912.76,Yes
4158-ICX49,Female,1,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,87.6,5965.68,Yes
5575-LFH86,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.12,58.54,No
1484-GFG11,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),68.77,897.67,Yes
1080-SKS22,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),102.05,2865.78,No
5430-YVK15,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),78.28,1955.83,No
7872-SQX99,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.53,48.89,Yes
4869-USO78,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,83.39,2158.19,Yes
4291-MLC75,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,99.05,5257.47,No
2185-EHA13,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,64.35,259.51,Yes
4367-AGI19,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.56,381.65,No
1452-XPZ15,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,94.21,469.8,Yes
7251-HQW68,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,64.92,3762.59,Yes
2040-IDX87,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,92.98,2147.94,No
1110-JWI75,Female,0,No,No,36,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,74.31,2681.54,No
8211-UMP95,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.0,2139.75,Yes
3288-SNJ52,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.31,482.63,Yes
7785-TFT78,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.5,1182.42,Yes
1324-CDD75,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,98.72,4549.87,No
9949-GUQ68,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),71.15,489.42,Yes
3307-KVM15,Male,0,Yes,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.36,401.22,No
4133-NPS87,Male,1,Yes,Yes,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.61,3375.34,Yes
6985-UCS15,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,88.52,1066.88,No
6292-HVR21,Female,1,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.6,825.1,No
5042-FQB84,Female,1,No,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),69.82,282.14,Yes
6809-KIO60,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,105.75,3377.58,No
3274-CLB92,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.43,332.36,Yes
3156-TTB38,Female,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,76.74,2157.24,No
6328-TCB10,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.92,342.95,Yes
8232-MWQ40,Female,1,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,88.89,3826.89,No
8796-OKJ61,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.49,742.96,No
2065-KJX62,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.02,134.29,No
4746-WHO50,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.87,609.26,No
7033-XGO92,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.84,423.21,Yes
3434-JVG87,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.11,2918.65,No
7600-OVT13,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,87.65,618.42,No
1268-QKK84,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),62.95,2335.55,No
3713-PBX97,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),97.68,494.68,Yes
9518-WQP88,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.83,4863.71,Yes
4855-DRH79,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.62,1111.02,Yes
4523-DQY56,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.79,2274.98,Yes
7986-PFB24,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.33,293.76,No
2297-OMK37,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.79,394.96,Yes
3185-PER33,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.75,1270.6,Yes
1206-ALT37,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.66,1301.01,No
3743-MPV13,Male,0,Yes,No,40,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.78,3469.85,Yes
1257-FFB88,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,115.33,1497.55,No
2020-HZP74,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.82,1019.86,Yes
8253-HXE80,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.75,427.33,Yes
2083-VPU44,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.31,645.13,Yes
1413-JUJ79,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.18,2606.18,Yes
2549-ONJ52,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,96.6,5110.99,No
3991-RIQ82,Female,0,No,No,54,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,70.53,3806.64,No
9659-JYM46,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.31,3514.92,No
7396-UFB23,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,87.71,1835.81,No
5641-IIL56,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.76,3458.27,Yes
4893-QDL19,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.12,675.86,No
6900-HAB69,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.84,1473.8,No
3810-IKX35,Male,1,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.95,342.39,Yes
7893-XXS59,Male,0,No,No,41,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),71.56,2925.51,No
8172-CLS11,Male,1,Yes,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),67.02,813.48,No
4716-UED32,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.03,2662.65,Yes
5418-EIM11,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),81.38,3249.47,No
9024-WYT74,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.74,730.52,Yes
6184-AYI39,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.62,1818.74,No
3808-CBC74,Female,1,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.11,756.94,No
5000-PYO85,Female,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.59,1322.24,No
3792-FKX80,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),94.97,5131.95,No
1864-EBH95,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,81.23,4794.74,No
5057-KFT46,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.05,1304.84,No
4089-VGW74,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.03,242.68,Yes
9669-UJH63,Female,1,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),93.08,4752.74,No
7816-KYO58,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.26,1442.71,No
4347-SKL36,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.85,525.01,No
3347-MIA65,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,91.64,5401.86,Yes
8431-HBF84,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,85.64,1292.41,No
5917-TLC59,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.35,696.03,No
7155-PRL52,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),72.83,3209.38,No
1456-BZW49,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,943.87,Yes
6657-JUF74,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.24,1363.94,Yes
5940-BSH63,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,79.11,476.8,Yes
3107-CEU64,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,89.96,6018.34,No
7368-SFF54,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.21,206.34,Yes
9587-LVL38,Female,1,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.09,547.23,No
1578-GXF70,Male,1,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,81.59,3340.05,No
1054-VNV84,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.09,520.52,No
8645-PZT13,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.78,1002.92,Yes
5556-AHP56,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,96.88,2807.58,No
2009-OZC26,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.59,5410.39,Yes
5031-MXC62,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.43,1159.3,No
4108-VXI50,Female,0,No,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.66,327.05,No
9447-GEG82,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.45,7537.53,Yes
4661-UWG80,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.03,1235.67,No
9245-HML63,Female,1,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.25,931.27,Yes
6598-INR93,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),101.94,4595.19,No
6370-QBJ11,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),72.92,587.54,No
9128-JHM83,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.08,226.35,Yes
2110-DCS93,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,60.4,1876.59,No
8671-MNB90,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.35,4885.52,No
4350-UTV67,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.3,85.42,Yes
2171-SEW95,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),82.28,3380.92,Yes
8735-VFM51,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,93.38,3638.28,No
1795-WDQ56,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.76,579.25,No
9922-GQX36,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.73,1991.42,No
4949-GYR83,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.32,997.59,Yes
4318-ZFI96,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.87,691.48,Yes
4532-UPA36,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,83.03,5899.16,Yes
1015-YMF54,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,67.73,606.51,Yes
4326-FQE65,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.08,240.49,Yes
7007-BQN32,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.27,3258.73,No
7437-GCM35,Male,1,No,No,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.47,242.02,Yes
4924-IUW38,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.68,3511.44,No
7199-EFS55,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,1795.05,Yes
9374-UTD58,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.57,467.22,Yes
4195-LIX42,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.01,4967.82,No
9185-YCI68,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,90.06,5951.15,No
3272-DOM80,Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.06,1415.74,Yes
5105-TME40,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,68.4,4788.45,No
2573-JRN93,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,97.23,1557.97,No
5733-IPS98,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.78,408.48,No
7199-MMA66,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),96.53,6172.24,No
6980-DMA27,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,113.24,4524.48,No
5384-FTQ39,Male,1,No,No,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.15,800.88,No
9009-XJO52,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.96,1595.03,Yes
5109-AKP36,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),86.13,5001.58,No
7952-SSD59,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.64,597.14,No
7308-KZP98,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),86.68,1734.2,Yes
6696-VRY52,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,88.4,3708.91,Yes
